,snapshot,component_pv,fieldtype_pv,field_pv,value_pv,mode_pv,component_load,fieldtype_load,field_load,value_load,mode_load
340,t341,pv,exp,value,0.0,primal,load,exp,value,3.130508887265644,primal
341,t342,pv,exp,value,0.0,primal,load,exp,value,3.5211833455076698,primal
342,t343,pv,exp,value,0.0,primal,load,exp,value,4.128804480155831,primal
343,t344,pv,exp,value,0.013230695212893915,primal,load,exp,value,4.60262965668371,primal
344,t345,pv,exp,value,0.12749579023334134,primal,load,exp,value,4.81835889943998,primal
345,t346,pv,exp,value,0.32715900890064953,primal,load,exp,value,4.812515217920623,primal
346,t347,pv,exp,value,0.5809477988934328,primal,load,exp,value,4.753226199172145,primal
347,t348,pv,exp,value,0.7770026461390425,primal,load,exp,value,4.664962259556854,primal
348,t349,pv,exp,value,0.8491700745730093,primal,load,exp,value,4.5762113464816165,primal
349,t350,pv,exp,value,0.7794082270868414,primal,load,exp,value,4.568906744582421,primal
350,t351,pv,exp,value,0.5833533798412317,primal,load,exp,value,4.592646700754809,primal
351,t352,pv,exp,value,0.2994948280009623,primal,load,exp,value,4.635256878500122,primal
352,t353,pv,exp,value,0.056531152273273995,primal,load,exp,value,4.689067445824203,primal
353,t354,pv,exp,value,0.0,primal,load,exp,value,4.772705137570003,primal
354,t355,pv,exp,value,0.0,primal,load,exp,value,4.6777453128804485,primal
355,t356,pv,exp,value,0.0,primal,load,exp,value,4.469198928658388,primal
356,t357,pv,exp,value,0.0,primal,load,exp,value,4.209763817871926,primal
357,t358,pv,exp,value,0.0,primal,load,exp,value,3.9139274409544678,primal
358,t359,pv,exp,value,0.0,primal,load,exp,value,3.832115899683467,primal
359,t360,pv,exp,value,0.0,primal,load,exp,value,3.5903335768200635,primal
360,t361,pv,exp,value,0.0,primal,load,exp,value,3.4684684684684686,primal
361,t362,pv,exp,value,0.0,primal,load,exp,value,3.3233503774044317,primal
362,t363,pv,exp,value,0.0,primal,load,exp,value,3.258826393961529,primal
363,t364,pv,exp,value,0.0,primal,load,exp,value,3.1933284635987342,primal
364,t365,pv,exp,value,0.0,primal,load,exp,value,3.2706355003652297,primal
365,t366,pv,exp,value,0.0,primal,load,exp,value,3.636596055514975,primal
366,t367,pv,exp,value,0.0,primal,load,exp,value,4.2011200389578764,primal
367,t368,pv,exp,value,0.013230695212893915,primal,load,exp,value,4.664231799366934,primal
368,t369,pv,exp,value,0.13952369497233583,primal,load,exp,value,4.815193571950329,primal
369,t370,pv,exp,value,0.37045946596102963,primal,load,exp,value,4.727781835889944,primal
370,t371,pv,exp,value,0.6483040654318017,primal,load,exp,value,4.56135865595325,primal
371,t372,pv,exp,value,0.8660091412076016,primal,load,exp,value,4.427075724373022,primal
372,t373,pv,exp,value,0.9249458744286745,primal,load,exp,value,4.303871439006574,primal
373,t374,pv,exp,value,0.8034640365648305,primal,load,exp,value,4.331994156318481,primal
374,t375,pv,exp,value,0.5857589607890306,primal,load,exp,value,4.321645970294619,primal
375,t376,pv,exp,value,0.3091171517921578,primal,load,exp,value,4.426467007548089,primal
376,t377,pv,exp,value,0.06254510464277123,primal,load,exp,value,4.584976868760652,primal
377,t378,pv,exp,value,0.0,primal,load,exp,value,4.74336498660823,primal
378,t379,pv,exp,value,0.0,primal,load,exp,value,4.676406135865595,primal
379,t380,pv,exp,value,0.0,primal,load,exp,value,4.484903822741661,primal
380,t381,pv,exp,value,0.0,primal,load,exp,value,4.242512783053324,primal
381,t382,pv,exp,value,0.0,primal,load,exp,value,3.956659362064767,primal
382,t383,pv,exp,value,0.0,primal,load,exp,value,3.8546384222059897,primal
383,t384,pv,exp,value,0.0,primal,load,exp,value,3.645483321158997,primal
384,t385,pv,exp,value,0.0,primal,load,exp,value,3.49281714146579,primal
385,t386,pv,exp,value,0.0,primal,load,exp,value,3.3675432188945704,primal
386,t387,pv,exp,value,0.0,primal,load,exp,value,3.295836376917458,primal
387,t388,pv,exp,value,0.0,primal,load,exp,value,3.250791331872413,primal
388,t389,pv,exp,value,0.0,primal,load,exp,value,3.339420501582664,primal
389,t390,pv,exp,value,0.0,primal,load,exp,value,3.6512052593133677,primal
390,t391,pv,exp,value,0.0,primal,load,exp,value,4.2115899683467255,primal
391,t392,pv,exp,value,0.014433485686793361,primal,load,exp,value,4.694424153883613,primal
392,t393,pv,exp,value,0.0950204474380563,primal,load,exp,value,4.924762600438276,primal
393,t394,pv,exp,value,0.20928554245850373,primal,load,exp,value,4.930241051862673,primal
394,t395,pv,exp,value,0.39451527543901854,primal,load,exp,value,4.880813245678111,primal
395,t396,pv,exp,value,0.5641087322588405,primal,load,exp,value,4.8189676162649135,primal
396,t397,pv,exp,value,0.6314649987972096,primal,load,exp,value,4.7713659605551495,primal
397,t398,pv,exp,value,0.5400529227808516,primal,load,exp,value,4.788897005113221,primal
398,t399,pv,exp,value,0.371662256434929,primal,load,exp,value,4.683223764304845,primal
399,t400,pv,exp,value,0.19124368535001202,primal,load,exp,value,4.62600438276114,primal
400,t401,pv,exp,value,0.0517199903776762,primal,load,exp,value,4.687971755539323,primal
401,t402,pv,exp,value,0.0,primal,load,exp,value,4.765887509130752,primal
402,t403,pv,exp,value,0.0,primal,load,exp,value,4.649135622108595,primal
403,t404,pv,exp,value,0.0,primal,load,exp,value,4.432919405892378,primal
404,t405,pv,exp,value,0.0,primal,load,exp,value,4.138665692719747,primal
405,t406,pv,exp,value,0.0,primal,load,exp,value,3.8211589968346726,primal
406,t407,pv,exp,value,0.0,primal,load,exp,value,3.694424153883613,primal
407,t408,pv,exp,value,0.0,primal,load,exp,value,3.4855125395665936,primal
408,t409,pv,exp,value,0.0,primal,load,exp,value,3.324933041149257,primal
409,t410,pv,exp,value,0.0,primal,load,exp,value,3.169953737521305,primal
410,t411,pv,exp,value,0.0,primal,load,exp,value,3.1095690284879476,primal
411,t412,pv,exp,value,0.0,primal,load,exp,value,3.056975894813733,primal
412,t413,pv,exp,value,0.0,primal,load,exp,value,3.1622839055271488,primal
413,t414,pv,exp,value,0.0,primal,load,exp,value,3.4756513270026783,primal
414,t415,pv,exp,value,0.0,primal,load,exp,value,4.024592159727295,primal
415,t416,pv,exp,value,0.016839066634592254,primal,load,exp,value,4.488069150231312,primal
416,t417,pv,exp,value,0.1034399807553524,primal,load,exp,value,4.729242756269783,primal
417,t418,pv,exp,value,0.26220832331007937,primal,load,exp,value,4.781470659849038,primal
418,t419,pv,exp,value,0.5448640846764494,primal,load,exp,value,4.745556367177989,primal
419,t420,pv,exp,value,0.8130863603560259,primal,load,exp,value,4.654005356708059,primal
420,t421,pv,exp,value,0.947798893432764,primal,load,exp,value,4.424519113708303,primal
421,t422,pv,exp,value,0.856386817416406,primal,load,exp,value,4.268687606525444,primal
422,t423,pv,exp,value,0.6074091893192206,primal,load,exp,value,4.282444606768931,primal
423,t424,pv,exp,value,0.315131104161655,primal,load,exp,value,4.370221572924276,primal
424,t425,pv,exp,value,0.06495068559057013,primal,load,exp,value,4.437423910396883,primal
425,t426,pv,exp,value,0.0,primal,load,exp,value,4.5255661066471875,primal
426,t427,pv,exp,value,0.0,primal,load,exp,value,4.466398831263696,primal
427,t428,pv,exp,value,0.0,primal,load,exp,value,4.2769661553445335,primal
428,t429,pv,exp,value,0.0,primal,load,exp,value,4.057706355003653,primal
429,t430,pv,exp,value,0.0,primal,load,exp,value,3.804480155831507,primal
430,t431,pv,exp,value,0.0,primal,load,exp,value,3.741173606038471,primal
431,t432,pv,exp,value,0.0,primal,load,exp,value,3.5295836376917453,primal
432,t433,pv,exp,value,0.0,primal,load,exp,value,3.4051619186754323,primal
433,t434,pv,exp,value,0.0,primal,load,exp,value,3.2683223764304845,primal
434,t435,pv,exp,value,0.0,primal,load,exp,value,3.2360603847090337,primal
435,t436,pv,exp,value,0.0,primal,load,exp,value,3.2047723399074752,primal
436,t437,pv,exp,value,0.0,primal,load,exp,value,3.2727051375700023,primal
437,t438,pv,exp,value,0.0,primal,load,exp,value,3.5947163379595812,primal
438,t439,pv,exp,value,0.0,primal,load,exp,value,4.114438763087412,primal
439,t440,pv,exp,value,0.016839066634592254,primal,load,exp,value,4.594594594594595,primal
440,t441,pv,exp,value,0.0950204474380563,primal,load,exp,value,4.84027270513757,primal
441,t442,pv,exp,value,0.1900408948761126,primal,load,exp,value,4.906135865595325,primal
442,t443,pv,exp,value,0.3391869136396439,primal,load,exp,value,4.945945945945946,primal
443,t444,pv,exp,value,0.48472456098147704,primal,load,exp,value,4.905648892135378,primal
444,t445,pv,exp,value,0.5773394274717345,primal,load,exp,value,4.712442171901631,primal
445,t446,pv,exp,value,0.5917729131585279,primal,load,exp,value,4.555028000973947,primal
446,t447,pv,exp,value,0.5051719990377677,primal,load,exp,value,4.489043097151205,primal
447,t448,pv,exp,value,0.30310319942266056,primal,load,exp,value,4.468468468468468,primal
448,t449,pv,exp,value,0.06976184748616791,primal,load,exp,value,4.535062089116143,primal
449,t450,pv,exp,value,0.0,primal,load,exp,value,4.690406622839055,primal
450,t451,pv,exp,value,0.0,primal,load,exp,value,4.599342585829072,primal
451,t452,pv,exp,value,0.0,primal,load,exp,value,4.390309228147066,primal
452,t453,pv,exp,value,0.0,primal,load,exp,value,4.14755295836377,primal
453,t454,pv,exp,value,0.0,primal,load,exp,value,3.87472607742878,primal
454,t455,pv,exp,value,0.0,primal,load,exp,value,3.7957146335524716,primal
455,t456,pv,exp,value,0.0,primal,load,exp,value,3.5889943998052103,primal
456,t457,pv,exp,value,0.0,primal,load,exp,value,3.4678597516435357,primal
457,t458,pv,exp,value,0.0,primal,load,exp,value,3.317384952520088,primal
458,t459,pv,exp,value,0.0,primal,load,exp,value,3.223399074750426,primal
459,t460,pv,exp,value,0.0,primal,load,exp,value,3.154979303627952,primal
460,t461,pv,exp,value,0.0,primal,load,exp,value,3.1765278792305818,primal
461,t462,pv,exp,value,0.0,primal,load,exp,value,3.3117847577307034,primal
462,t463,pv,exp,value,0.0,primal,load,exp,value,3.4986608229851472,primal
463,t464,pv,exp,value,0.018041857108491703,primal,load,exp,value,3.7633308984660334,primal
464,t465,pv,exp,value,0.17921578061101756,primal,load,exp,value,3.9678597516435357,primal
465,t466,pv,exp,value,0.48352177050757755,primal,load,exp,value,4.032383735086437,primal
466,t467,pv,exp,value,0.8684147221554005,primal,load,exp,value,3.994886778670562,primal
467,t468,pv,exp,value,1.1643011787346644,primal,load,exp,value,3.8836133430728026,primal
468,t469,pv,exp,value,1.286985807072408,primal,load,exp,value,3.7400779157535915,primal
469,t470,pv,exp,value,1.1859514072648545,primal,load,exp,value,3.6043340637935235,primal
470,t471,pv,exp,value,0.8720230935770988,primal,load,exp,value,3.561602142683224,primal
471,t472,pv,exp,value,0.45224921818619196,primal,load,exp,value,3.6614317019722424,primal
472,t473,pv,exp,value,0.09141207601635795,primal,load,exp,value,3.868030192354517,primal
473,t474,pv,exp,value,0.0,primal,load,exp,value,4.107986364743121,primal
474,t475,pv,exp,value,0.0,primal,load,exp,value,4.089116143170197,primal
475,t476,pv,exp,value,0.0,primal,load,exp,value,3.945824202580959,primal
476,t477,pv,exp,value,0.0,primal,load,exp,value,3.7568785001217435,primal
477,t478,pv,exp,value,0.0,primal,load,exp,value,3.573046018991965,primal
478,t479,pv,exp,value,0.0,primal,load,exp,value,3.5738982225468714,primal
479,t480,pv,exp,value,0.0,primal,load,exp,value,3.392865838811785,primal
480,t481,pv,exp,value,0.0,primal,load,exp,value,3.2735573411249086,primal
481,t482,pv,exp,value,0.0,primal,load,exp,value,3.1059167275383492,primal
482,t483,pv,exp,value,0.0,primal,load,exp,value,3.0561236912588265,primal
483,t484,pv,exp,value,0.0,primal,load,exp,value,2.99354760165571,primal
484,t485,pv,exp,value,0.0,primal,load,exp,value,3.0019478938397857,primal
485,t486,pv,exp,value,0.0,primal,load,exp,value,3.106525444363282,primal
486,t487,pv,exp,value,0.0,primal,load,exp,value,3.2437302167031894,primal
487,t488,pv,exp,value,0.01924464758239115,primal,load,exp,value,3.4755295836376914,primal
488,t489,pv,exp,value,0.1828241520327159,primal,load,exp,value,3.644631117604091,primal
489,t490,pv,exp,value,0.5015636276160693,primal,load,exp,value,3.674945215485756,primal
490,t491,pv,exp,value,0.9008900649506856,primal,load,exp,value,3.6347699050401756,primal
491,t492,pv,exp,value,1.2184267500601396,primal,load,exp,value,3.574019965911858,primal
492,t493,pv,exp,value,1.3447197498195815,primal,load,exp,value,3.4390065741417093,primal
493,t494,pv,exp,value,1.2268462833774356,primal,load,exp,value,3.3579254930606286,primal
494,t495,pv,exp,value,0.8924705316333894,primal,load,exp,value,3.363769174579985,primal
495,t496,pv,exp,value,0.45104642771229253,primal,load,exp,value,3.4588507426345267,primal
496,t497,pv,exp,value,0.09622323791195572,primal,load,exp,value,3.6335524713903093,primal
497,t498,pv,exp,value,0.0,primal,load,exp,value,3.870952033114195,primal
498,t499,pv,exp,value,0.0,primal,load,exp,value,3.9380326272218165,primal
499,t500,pv,exp,value,0.0,primal,load,exp,value,3.8434380326272217,primal
500,t501,pv,exp,value,0.0,primal,load,exp,value,3.670927684441198,primal
501,t502,pv,exp,value,0.0,primal,load,exp,value,3.5129047966885807,primal
502,t503,pv,exp,value,0.0,primal,load,exp,value,3.555514974433893,primal
503,t504,pv,exp,value,0.0,primal,load,exp,value,3.3808132456781106,primal
504,t505,pv,exp,value,0.0,primal,load,exp,value,3.310202093985878,primal
505,t506,pv,exp,value,0.0,primal,load,exp,value,3.1906501095690287,primal
506,t507,pv,exp,value,0.0,primal,load,exp,value,3.1546140735329926,primal
507,t508,pv,exp,value,0.0,primal,load,exp,value,3.1362308254200144,primal
508,t509,pv,exp,value,0.0,primal,load,exp,value,3.259313367421475,primal
509,t510,pv,exp,value,0.0,primal,load,exp,value,3.631482834185537,primal
510,t511,pv,exp,value,0.0,primal,load,exp,value,4.257974190406623,primal
511,t512,pv,exp,value,0.01924464758239115,primal,load,exp,value,4.775870465059654,primal
512,t513,pv,exp,value,0.17801299013711813,primal,load,exp,value,4.8815437058680295,primal
513,t514,pv,exp,value,0.4354101515515997,primal,load,exp,value,4.726199172145118,primal
514,t515,pv,exp,value,0.6988212653355785,primal,load,exp,value,4.702337472607743,primal
515,t516,pv,exp,value,0.8684147221554005,primal,load,exp,value,4.678841003165328,primal
516,t517,pv,exp,value,0.9032956458984844,primal,load,exp,value,4.607864621378135,primal
517,t518,pv,exp,value,0.7818138080346404,primal,load,exp,value,4.592037983929876,primal
518,t519,pv,exp,value,0.5316333894635554,primal,load,exp,value,4.580959337716094,primal
519,t520,pv,exp,value,0.2658166947317777,primal,load,exp,value,4.63282201120039,primal
520,t521,pv,exp,value,0.08058696175126293,primal,load,exp,value,4.698441684928171,primal
521,t522,pv,exp,value,0.0,primal,load,exp,value,4.767591916240565,primal
522,t523,pv,exp,value,0.0,primal,load,exp,value,4.676406135865595,primal
523,t524,pv,exp,value,0.0,primal,load,exp,value,4.45118091064037,primal
524,t525,pv,exp,value,0.0,primal,load,exp,value,4.165327489651814,primal
525,t526,pv,exp,value,0.0,primal,load,exp,value,3.862064767470173,primal
526,t527,pv,exp,value,0.0,primal,load,exp,value,3.739469198928658,primal
527,t528,pv,exp,value,0.0,primal,load,exp,value,3.506330654979304,primal
528,t529,pv,exp,value,0.0,primal,load,exp,value,3.3866569271974676,primal
529,t530,pv,exp,value,0.0,primal,load,exp,value,3.2321645970294623,primal
530,t531,pv,exp,value,0.0,primal,load,exp,value,3.1607012417823226,primal
531,t532,pv,exp,value,0.0,primal,load,exp,value,3.0993425858290724,primal
532,t533,pv,exp,value,0.0,primal,load,exp,value,3.219381543705868,primal
533,t534,pv,exp,value,0.0,primal,load,exp,value,3.580228877526175,primal
534,t535,pv,exp,value,0.0,primal,load,exp,value,4.179084489895301,primal
535,t536,pv,exp,value,0.022853019004089488,primal,load,exp,value,4.648770392013636,primal
536,t537,pv,exp,value,0.15275439018522974,primal,load,exp,value,4.782201120038958,primal
537,t538,pv,exp,value,0.371662256434929,primal,load,exp,value,4.743851960068176,primal
538,t539,pv,exp,value,0.6266538369016117,primal,load,exp,value,4.619917214511809,primal
539,t540,pv,exp,value,0.8215058936733222,primal,load,exp,value,4.516070124178232,primal
540,t541,pv,exp,value,0.9165263411113784,primal,load,exp,value,4.388604821037253,primal
541,t542,pv,exp,value,0.8720230935770988,primal,load,exp,value,4.397979060141222,primal
542,t543,pv,exp,value,0.6663459225402935,primal,load,exp,value,4.337472607742878,primal
543,t544,pv,exp,value,0.36324272311763295,primal,load,exp,value,4.387143900657414,primal
544,t545,pv,exp,value,0.09742602838585518,primal,load,exp,value,4.510956902848794,primal
545,t546,pv,exp,value,0.0,primal,load,exp,value,4.642561480399318,primal
546,t547,pv,exp,value,0.0,primal,load,exp,value,4.563915266617969,primal
547,t548,pv,exp,value,0.0,primal,load,exp,value,4.3927440954467984,primal
548,t549,pv,exp,value,0.0,primal,load,exp,value,4.129413196980765,primal
549,t550,pv,exp,value,0.0,primal,load,exp,value,3.8221329437545655,primal
550,t551,pv,exp,value,0.0,primal,load,exp,value,3.701485269052837,primal
551,t552,pv,exp,value,0.0,primal,load,exp,value,3.477112247382518,primal
552,t553,pv,exp,value,0.0,primal,load,exp,value,3.3710737764791823,primal
553,t554,pv,exp,value,0.0,primal,load,exp,value,3.2027027027027026,primal
554,t555,pv,exp,value,0.0,primal,load,exp,value,3.141344046749452,primal
555,t556,pv,exp,value,0.0,primal,load,exp,value,3.0986121256391526,primal
556,t557,pv,exp,value,0.0,primal,load,exp,value,3.1654492330168003,primal
557,t558,pv,exp,value,0.0,primal,load,exp,value,3.509982955928902,primal
558,t559,pv,exp,value,0.0,primal,load,exp,value,4.091185780374969,primal
559,t560,pv,exp,value,0.02405580947798893,primal,load,exp,value,4.49318237156075,primal
560,t561,pv,exp,value,0.11306230454654799,primal,load,exp,value,4.654248843438032,primal
561,t562,pv,exp,value,0.2321385614625932,primal,load,exp,value,4.5591672753834915,primal
562,t563,pv,exp,value,0.4161655039692086,primal,load,exp,value,4.490625760896031,primal
563,t564,pv,exp,value,0.5809477988934328,primal,load,exp,value,4.420379839298758,primal
564,t565,pv,exp,value,0.6410873225884051,primal,load,exp,value,4.319698076454833,primal
565,t566,pv,exp,value,0.5448640846764494,primal,load,exp,value,4.2940102264426585,primal
