,snapshot,component_charge,fieldtype_charge,field_charge,value_charge,mode_charge,component_discharge,fieldtype_discharge,field_discharge,value_discharge,mode_discharge
5341,t5342,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5342,t5343,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,7.310095758606721,primal
5343,t5344,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5344,t5345,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5345,t5346,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5346,t5347,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.571922771389237,primal
5347,t5348,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.9349090575647105,primal
5348,t5349,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5349,t5350,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5350,t5351,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.5915508703509595,primal
5351,t5352,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.442038320138404,primal
5352,t5353,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.0699036992793785,primal
5353,t5354,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5354,t5355,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5355,t5356,battery.charging,exp,in_electricity,4.340802182342494,primal,battery.discharging,exp,in_electricity,0.0,primal
5356,t5357,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.1957338819384375,primal
5357,t5358,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.0351567343405854,primal
5358,t5359,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5359,t5360,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5360,t5361,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5361,t5362,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5362,t5363,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,7.310095758606723,primal
5363,t5364,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5364,t5365,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5365,t5366,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5366,t5367,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,2.240383034426891,primal
5367,t5368,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5368,t5369,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5369,t5370,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5370,t5371,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5371,t5372,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5372,t5373,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5373,t5374,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.8888272859782624,primal
5374,t5375,battery.charging,exp,in_electricity,1.555949967282533,primal,battery.discharging,exp,in_electricity,0.0,primal
5375,t5376,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.543212226297276,primal
5376,t5377,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5377,t5378,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5378,t5379,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5379,t5380,battery.charging,exp,in_electricity,3.8867494104140996,primal,battery.discharging,exp,in_electricity,0.0,primal
5380,t5381,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.6341090712155735,primal
5381,t5382,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5382,t5383,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5383,t5384,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5384,t5385,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5385,t5386,battery.charging,exp,in_electricity,4.407138364044981,primal,battery.discharging,exp,in_electricity,0.0,primal
5386,t5387,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5387,t5388,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5388,t5389,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5389,t5390,battery.charging,exp,in_electricity,0.7942771422541783,primal,battery.discharging,exp,in_electricity,0.0,primal
5390,t5391,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5391,t5392,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5392,t5393,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5393,t5394,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.0416147666380398,primal
5394,t5395,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5395,t5396,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5396,t5397,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5397,t5398,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.8738723114459894,primal
5398,t5399,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5399,t5400,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5400,t5401,battery.charging,exp,in_electricity,4.074828705437725,primal,battery.discharging,exp,in_electricity,0.0,primal
5401,t5402,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5402,t5403,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5403,t5404,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5404,t5405,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.8174260921267633,primal
5405,t5406,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5406,t5407,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5407,t5408,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5408,t5409,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5409,t5410,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5410,t5411,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
5411,t5412,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5412,t5413,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5413,t5414,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5414,t5415,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5415,t5416,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5416,t5417,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.980489707031631,primal
5417,t5418,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.88515044467748,primal
5418,t5419,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.5652008864282863,primal
5419,t5420,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5420,t5421,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5421,t5422,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.1794836805852937,primal
5422,t5423,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5423,t5424,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5424,t5425,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5425,t5426,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5426,t5427,battery.charging,exp,in_electricity,4.87235393224657,primal,battery.discharging,exp,in_electricity,0.0,primal
5427,t5428,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5428,t5429,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.7728045826195724,primal
5429,t5430,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5430,t5431,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5431,t5432,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5432,t5433,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.8219529465574853,primal
5433,t5434,battery.charging,exp,in_electricity,0.006229236342559119,primal,battery.discharging,exp,in_electricity,0.0,primal
5434,t5435,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5435,t5436,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5436,t5437,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5437,t5438,battery.charging,exp,in_electricity,5.1951862699566,primal,battery.discharging,exp,in_electricity,0.0,primal
5438,t5439,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5439,t5440,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5440,t5441,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.2290740939200897,primal
5441,t5442,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.9303208557600913,primal
5442,t5443,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.324757267169884,primal
5443,t5444,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5444,t5445,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5445,t5446,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.062446705189166,primal
5446,t5447,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.06372579668345768,primal
5447,t5448,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5448,t5449,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5449,t5450,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5450,t5451,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5451,t5452,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5452,t5453,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5453,t5454,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,6.077362419045061,primal
5454,t5455,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5455,t5456,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.8479914575297277,primal
5456,t5457,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5457,t5458,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5458,t5459,battery.charging,exp,in_electricity,5.201415506299163,primal,battery.discharging,exp,in_electricity,0.0,primal
5459,t5460,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5460,t5461,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5461,t5462,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5462,t5463,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5463,t5464,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5464,t5465,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5465,t5466,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
5466,t5467,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5467,t5468,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5468,t5469,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,7.6948376406386565,primal
5469,t5470,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.9154870780840305,primal
5470,t5471,battery.charging,exp,in_electricity,2.6032575961452205,primal,battery.discharging,exp,in_electricity,0.0,primal
5471,t5472,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.5373416416189216,primal
5472,t5473,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5473,t5474,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5474,t5475,battery.charging,exp,in_electricity,7.5,primal,battery.discharging,exp,in_electricity,0.0,primal
5475,t5476,battery.charging,exp,in_electricity,5.20141550629916,primal,battery.discharging,exp,in_electricity,0.0,primal
